vintage_year,census_code_2002,census_title_2002,employment,n_onet_occs,n_tasks,n_exempt,share_exempt_equal,share_exempt_im,share_exempt_rt,share_exempt_freq_ordinal,share_exempt_freq_weekly,share_exempt_freq_daily,share_exempt_rt_freq
2016,8530,"Sawing Machine Setters, Operators, and Tenders, Wood",38898.171116666665,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8540,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",28260.340708333333,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8600,"Power Plant Operators, Distributors, and Dispatchers",39847.127925,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8610,Stationary Engineers and Boiler Operators,77759.43302499999,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8620,Water and Liquid Waste Treatment Plant and System Operators,79075.955175,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8630,Miscellaneous Plant and System Operators,41971.48024166667,7.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8640,"Chemical Processing Machine Setters, Operators, and Tenders",53489.92200833333,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8650,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",101005.70359166666,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8710,Cutting Workers,82953.269025,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8720,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",28109.539741666667,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8730,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",14444.55225,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8740,"Inspectors, Testers, Sorters, Samplers, and Weighers",821667.830375,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8750,Jewelers and Precious Stone and Metal Workers,42211.350575,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8760,"Medical, Dental, and Ophthalmic Laboratory Technicians",89407.67445833333,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8800,Packaging and Filling Machine Operators and Tenders,289287.9601166667,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8810,Painting Workers,194466.12239166666,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8830,Photographic Process Workers and Processing Machine Operators,36731.00468333333,1.0,36.0,0.0,0.0,,,,,,
2016,8840,Semiconductor Processors,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8850,Cementing and Gluing Machine Operators and Tenders,12840.969758333333,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8860,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",5311.414833333333,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8900,Cooling and Freezing Equipment Operators and Tenders,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8910,Etchers and Engravers,4135.140783333333,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8920,"Molders, Shapers, and Casters, Except Metal and Plastic",26328.498266666666,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8930,"Paper Goods Machine Setters, Operators, and Tenders",36775.049791666665,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8940,Tire Builders,11593.423033333333,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8950,Helpers--Production Workers,44196.2376,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8960,"Production Workers, All Other",1076315.6664583334,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9000,"Supervisors, Transportation and Material Moving Workers",187727.310775,4.0,75.0,52.0,0.6737794280052185,0.6767535209655762,0.706353485584259,0.6999691724777222,0.6878870725631714,0.6782147288322449,0.6999691724777222
2016,9030,Aircraft Pilots and Flight Engineers,157721.752625,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9040,Air Traffic Controllers and Airfield Operations Specialists,124248.82225,3.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9110,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",20138.309774999998,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9120,Bus Drivers,611547.5706833333,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9130,Driver/Sales Workers and Truck Drivers,3877758.9190916666,3.0,57.0,1.0,0.016708968207240105,0.017380325123667717,0.007325946353375912,0.0,0.0,0.007355084177106619,0.0
2016,9140,Taxi Drivers and Chauffeurs,562229.187025,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9200,Locomotive Engineers and Operators,50099.463475,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9230,"Railroad Brake, Signal, and Switch Operators",0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9240,Railroad Conductors and Yardmasters,61097.54980833334,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9260,"Subway, Streetcar, and Other  Rail Transportation Workers",15848.296183333334,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9300,Sailors and Marine Oilers,22747.792149999997,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9310,Ship and Boat Captains and Operators,35288.936925,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9330,Ship Engineers,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9340,Bridge and Lock Tenders,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9350,Parking Lot Attendants,100568.68912499999,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9360,Service Station Attendants,112246.58400833333,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9410,Transportation Inspectors,71252.35269166666,4.0,70.0,16.0,0.11725902309760626,0.10993671089097234,0.09250120518583176,0.062133458289597925,0.05158279171606255,0.08474466880910511,0.062133458289597925
2016,9420,Other Transportation Workers,42211.42818333333,1.0,24.0,6.0,0.25,0.25083091855049133,0.22220806777477264,0.22016516327857974,0.30909791588783264,0.26946958899497986,0.22016516327857974
2016,9500,Conveyor Operators and Tenders,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9510,Crane and Tower Operators,76675.05194166666,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9520,"Dredge, Excavating, and Loading Machine Operators",37140.20599166667,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9560,Hoist and Winch Operators,17588.351916666667,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9600,Industrial Truck and Tractor Operators,650881.3056666666,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9610,Cleaners of Vehicles and Equipment,401525.81525,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9620,"Laborers and Freight, Stock, and Material Movers, Hand",2299256.3796583335,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9630,Machine Feeders and Offbearers,34603.83480833333,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9640,"Packers and Packagers, Hand",645577.9039166666,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9650,Pumping Station Operators,16476.438683333334,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9720,Refuse and Recyclable Material Collectors,117907.51224166667,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9730,Shuttle Car Operators,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9740,"Tank Car, Truck, and Ship Loaders",0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,10,Chief Executives,1721688.8735916668,2.0,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,20,General and Operations Managers,1019022.0184583333,1.0,17.0,16.0,0.9411764740943909,0.9388212561607361,0.9487868547439575,0.9411928057670593,0.8758727312088013,0.9361423254013062,0.9411928057670593
2017,30,Legislators,0.0,1.0,30.0,30.0,1.0,,,,,,
2017,40,Advertising and Promotions Managers,70947.94806666666,2.0,41.0,39.0,0.9596428871154784,0.9659931659698486,0.9554230570793153,0.9627732038497924,0.9792981147766113,0.9899093508720397,0.9627732038497924
2017,50,Marketing and Sales Managers,1114811.7770916668,2.0,37.0,36.0,0.958214282989502,0.9549184441566466,0.9518743753433228,0.9452686309814453,0.9531705379486084,0.9552571177482606,0.9452686309814453
2017,60,Public Relations Managers,77821.28078333334,1.0,21.0,18.0,0.8571429252624512,0.874406635761261,0.8783124089241028,0.8902990221977233,0.919252872467041,0.928132653236389,0.8902990221977233
2017,100,Administrative Services Managers,160235.183075,1.0,14.0,13.0,0.9285714030265807,0.9323052167892457,0.9174461364746093,0.9040354490280151,0.9259532094001769,0.907877802848816,0.9040354490280151
2017,110,Computer and Information Systems Managers,653326.4314083334,1.0,17.0,14.0,0.8235294222831726,0.827512264251709,0.8166841268539429,0.8110633492469789,0.7574142217636108,0.8033771514892577,0.8110633492469789
2017,120,Financial Managers,1224103.6261833333,2.0,43.0,35.0,0.8117629289627075,0.8062812089920044,0.8432927131652832,0.8279761672019958,0.7508289217948914,0.7823985815048218,0.8279761672019958
2017,130,Human Resources Managers,428304.4253,3.0,62.0,51.0,0.784320272353014,0.792680871798703,0.7824461773106445,0.7935640394430806,0.8711583264517512,0.8569705089573014,0.7935640394430806
2017,140,Industrial Production Managers,279018.437725,7.0,130.0,81.0,0.6685362458229065,0.6679053902626038,0.6813245415687561,0.6761434674263,0.6495213508605957,0.6788671612739563,0.6761434674263
2017,150,Purchasing Managers,212198.16373333335,1.0,17.0,13.0,0.7647058963775635,0.7821705341339111,0.7734408974647523,0.7329198718070984,0.5632407665252686,0.5484216213226318,0.7329197525978088
2017,160,"Transportation, Storage, and Distribution Managers",309904.28524166666,3.0,89.0,73.0,0.8916595578193665,0.8962985873222352,0.8912594318389893,0.8925277590751648,0.8995185494422913,0.8985795974731445,0.8925277590751648
2017,200,"Farm, Ranch, and Other Agricultural Managers",1028938.4929333334,3.0,66.0,34.0,0.5159072875976562,0.5181695222854614,0.5209448337554932,0.5196498036384583,0.5539157390594482,0.5069830417633057,0.5196498036384583
2017,220,Construction Managers,1093873.3274,1.0,25.0,23.0,0.9200000166893005,0.9212251305580139,0.9349112510681152,0.9445436596870422,0.9626384973526001,0.956159234046936,0.9445436596870422
2017,230,Education Administrators,966718.5229083333,5.0,122.0,93.0,0.8268722891807556,0.8280273079872131,0.8310490846633911,0.813345730304718,0.7888600826263428,0.7782681584358215,0.813345730304718
2017,300,Engineering Managers,139910.2996,2.0,40.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,310,Food Service Managers,1278569.0786833332,1.0,28.0,16.0,0.5714285969734192,0.5689195990562439,0.5958300828933716,0.5703105330467224,0.5336436629295349,0.5236595273017883,0.5703105330467224
2017,320,Funeral Directors,0.0,1.0,22.0,20.0,0.9090909361839294,0.9057173132896423,0.9000297784805298,0.8871558308601379,0.9109019637107849,0.8777055144309998,0.8871558308601379
2017,330,Gaming Managers,23791.178275,1.0,19.0,13.0,0.6842105388641357,0.6909186244010925,0.7290816307067872,0.7047240138053894,0.665635883808136,0.6733404397964478,0.7047240138053894
2017,340,Lodging Managers,168351.86251666668,1.0,24.0,15.0,0.625,0.6479227542877197,0.6247570514678955,0.6161052584648132,0.6114059686660767,0.6013457775115967,0.6161052584648132
2017,350,Medical and Health Services Managers,704992.5334666666,1.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,360,Natural Sciences Managers,16834.112474999998,3.0,70.0,48.0,0.7347546219825745,0.7311372756958008,0.7649139761924744,0.7499790787696838,0.7290716171264648,0.7241014838218689,0.7499790787696838
2017,400,Postmasters and Mail Superintendents,0.0,1.0,13.0,8.0,0.6153846383094788,0.6313140392303467,0.6779652833938599,0.6563017964363098,0.6755907535552979,0.6039868593215942,0.6563017964363098
2017,410,"Property, Real Estate, and Community Association Managers",771823.4244666666,1.0,27.0,22.0,0.814814805984497,0.8109077215194702,0.8021819591522217,0.7827101945877075,0.8340268731117249,0.7737868428230286,0.7827101945877075
2017,420,Social and Community Service Managers,436511.7860083333,2.0,39.0,34.0,0.9346114867293936,0.9334549133089517,0.9293085785233061,0.9227945605910957,0.887268834459714,0.910775111452383,0.9227945605910957
2017,430,"Managers, All Other",4596640.807125,9.0,217.0,189.0,0.8443198800086975,0.8440231084823608,0.842197597026825,0.8279276490211487,0.8037360310554504,0.8096801042556763,0.8279276490211487
2017,500,"Agents and Business Managers of Artists, Performers, and Athletes",50370.179825,1.0,13.0,8.0,0.6153846383094788,0.6157828569412231,0.613994836807251,0.6338624954223633,0.6615136861801147,0.6722196936607361,0.6338624954223633
2017,510,"Purchasing Agents and Buyers, Farm Products",15166.154758333332,1.0,12.0,7.0,0.5833333134651184,0.57920902967453,0.5718783140182495,0.5549291968345642,0.5422458648681641,0.5278220772743225,0.5549291968345642
2017,520,"Wholesale and Retail Buyers, Except Farm Products",206251.6011666667,1.0,20.0,14.0,0.699999988079071,0.7037914395332336,0.7190456390380859,0.733810842037201,0.7962944507598877,0.7568080425262451,0.733810842037201
2017,530,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",286697.4434666667,1.0,19.0,13.0,0.6842105388641357,0.7032033205032349,0.6754655838012695,0.6636707782745361,0.6369110345840454,0.6212844848632812,0.6636707186698914
2017,540,"Claims Adjusters, Appraisers, Examiners, and Investigators",373954.367575,3.0,36.0,25.0,0.6753746271133423,0.6932557821273804,0.724377691745758,0.738866925239563,0.7406735420227051,0.745266854763031,0.738866925239563
2017,560,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",267014.52441666665,6.0,123.0,67.0,0.49276846647262573,0.4945527911186219,0.506415605545044,0.5105363130569458,0.5074332356452942,0.5056003332138062,0.5105363130569458
2017,600,Cost Estimators,124265.65771666665,1.0,14.0,10.0,0.7142857313156128,0.7195571660995483,0.7509126663208008,0.7547665238380432,0.8094737529754639,0.7948411703109741,0.7547665238380432
2017,620,"Human Resources, Training, and Labor Relations Specialists",984153.2056916666,5.0,105.0,67.0,0.4974256131630329,0.507764736839176,0.5157515728612717,0.5268269656692636,0.49743407173602044,0.5111804912458061,0.5268269656692636
2017,700,Logisticians,111006.42889166666,3.0,83.0,65.0,0.7812778353691101,0.7854145169258118,0.7849450707435608,0.764615535736084,0.700773000717163,0.7125234007835388,0.764615535736084
2017,710,Management Analysts,988905.6226166667,1.0,11.0,8.0,0.7272727489471436,0.7066876292228699,0.70341956615448,0.6853510141372681,0.6477979421615601,0.6261888146400452,0.6853510737419128
2017,720,Meeting and Convention Planners,244737.06513333332,2.0,49.0,31.0,0.659506821857975,0.6789015499341302,0.6607099240395834,0.682635177573146,0.7319357930395232,0.7297907607930281,0.682635177573146
2017,730,Other Business Operations Specialists,638168.87025,7.0,150.0,71.0,0.6977086052382716,0.6959964077387253,0.6910067211287226,0.6707128030313946,0.6134630935948876,0.6198339585519012,0.6707128030313946
2017,800,Accountants and Auditors,1889440.9786083333,2.0,36.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,810,Appraisers and Assessors of Real Estate,98712.77074166667,2.0,36.0,23.0,0.6449494957923889,0.6422162055969238,0.6322346925735474,0.6299083828926086,0.608812689781189,0.6105559468269348,0.6299083828926086
2017,820,Budget Analysts,60595.73051666666,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,830,Credit Analysts,31038.684325,1.0,10.0,4.0,0.4000000059604645,0.41046327352523804,0.4139315187931061,0.42442360520362854,0.4409733712673187,0.4575645327568054,0.42442360520362854
2017,840,Financial Analysts,315212.39688333333,1.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,850,Personal Financial Advisors,545095.50865,1.0,21.0,19.0,0.9047619104385376,0.9059656262397766,0.9399918913841248,0.9253680109977722,0.8774935603141785,0.789156973361969,0.9253680109977722
2017,860,Insurance Underwriters,99561.63075833333,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,900,Financial Examiners,15101.318675,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,910,Loan Counselors and Officers,367354.2996833333,3.0,74.0,14.0,0.1394270956516266,0.1434614360332489,0.12815290689468384,0.14856764674186707,0.15709850192070007,0.14626094698905945,0.14856764674186707
2017,930,"Tax Examiners, Collectors, and Revenue Agents",65950.48414166666,1.0,26.0,14.0,0.5384615659713745,0.5207112431526184,0.4238659143447876,0.35750812292099,0.23307913541793823,0.28003862500190735,0.35750812292099
2017,940,Tax Preparers,124822.66085833333,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,950,"Financial Specialists, All Other",43768.7412,4.0,87.0,71.0,0.7948322892189026,0.770222008228302,0.7816804051399232,0.7571698427200317,0.688046932220459,0.6832128763198853,0.7571698427200317
2017,1000,Computer Scientists and Systems Analysts,1309004.4128999999,15.0,345.0,264.0,0.7980757488371647,0.7884442831403482,0.7826936928739375,0.7828121922320008,0.789360404147475,0.7846864144768378,0.7828121922320008
2017,1010,Computer Programmers,516158.6057833333,1.0,15.0,13.0,0.8666666746139526,0.8903957009315491,0.8925743699073792,0.925641655921936,0.9713371396064758,0.9798246026039124,0.925641655921936
2017,1020,Computer Software Engineers,1586622.4784416668,2.0,34.0,32.0,0.9421138167381287,0.9609268307685852,0.9744278788566588,0.9865967631340027,0.9977583885192871,0.9976288080215454,0.9865967631340027
2017,1040,Computer Support Specialists,552820.0020416667,2.0,42.0,5.0,0.15491452813148499,0.13693831861019135,0.12375245988368987,0.07753320783376694,0.032210953533649445,0.06950496882200241,0.07753320783376694
2017,1060,Database Administrators,106688.19435,1.0,18.0,13.0,0.7222222089767455,0.7226670980453491,0.7276566028594971,0.6990222334861755,0.6706137657165527,0.6892535686492921,0.6990222334861755
2017,1100,Network and Computer Systems Administrators,217036.6061,1.0,20.0,8.0,0.4000000059604645,0.40797764062881464,0.42389097809791565,0.413948118686676,0.44917017221450806,0.3857821226119995,0.413948118686676
2017,1110,Network Systems and Data Communications Analysts,437044.88292500004,4.0,108.0,58.0,0.5399787862591292,0.5377334280341548,0.531909972982919,0.5189728714712305,0.544824876544035,0.5037308203059689,0.5189728857559469
2017,1200,Actuaries,27166.62780833333,1.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1210,Mathematicians,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1220,Operations Research Analysts,166703.52553333333,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1230,Statisticians,0.0,3.0,64.0,54.0,0.8501133918762207,0.8481342196464539,0.848190426826477,0.8227667212486267,0.7453939318656921,0.7590344548225403,0.8227667212486267
2017,1240,Miscellaneous Mathematical Science Occupations,97297.41816666666,1.0,6.0,0.0,0.0,,,,,,
2017,1300,"Architects, Except Naval",272255.5212416667,2.0,43.0,42.0,0.9795454740524292,0.9826653003692626,0.9797396659851073,0.9844370484352112,0.9962890148162843,0.9970954060554503,0.9844370484352112
2017,1310,"Surveyors, Cartographers, and Photogrammetrists",41861.4668,3.0,54.0,48.0,0.8708222508430482,0.8787967562675477,0.8829281330108643,0.8964083790779114,0.8970759510993956,0.9044418334960938,0.8964083790779114
2017,1320,Aerospace Engineers,151504.11506666665,1.0,18.0,17.0,0.9444444179534911,0.9409214854240417,0.9263197779655457,0.9279345273971558,0.9529721736907959,0.9399191737174989,0.9279345273971558
2017,1330,Agricultural Engineers,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1340,Biomedical Engineers,17411.645708333333,1.0,19.0,16.0,0.8421052694320679,0.8599277138710022,0.8762641549110413,0.8887433409690857,0.9044800996780396,0.9053091406822205,0.8887433409690857
2017,1350,Chemical Engineers,85779.98818333333,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1360,Civil Engineers,469774.8329833333,2.0,43.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1400,Computer Hardware Engineers,79775.317475,1.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1410,Electrical and Electronics Engineers,303811.4740166667,3.0,65.0,64.0,0.9886621236801149,0.9886779189109802,0.987741231918335,0.9868289232254027,0.9833773374557495,0.9881367087364197,0.9868289232254027
2017,1420,Environmental Engineers,35962.02245,2.0,55.0,52.0,0.9483418464660646,0.9525880813598632,0.9565063714981078,0.9564321637153625,0.9237087965011597,0.9422212243080138,0.9564321637153625
2017,1430,"Industrial Engineers, including Health and Safety",240612.52497499998,5.0,89.0,83.0,0.9108712673187256,0.9143325686454773,0.9277310967445374,0.9288627505302428,0.9420897960662842,0.9273220896720886,0.9288627505302428
2017,1440,Marine Engineers and Naval Architects,11215.138149999999,2.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1450,Materials Engineers,35796.218725,1.0,20.0,16.0,0.800000011920929,0.8135968446731567,0.8016340136528015,0.8036856651306152,0.8430575132369995,0.8184254765510559,0.8036856651306152
2017,1460,Mechanical Engineers,355590.55711666663,3.0,79.0,66.0,0.8469620347023011,0.8529706597328186,0.8554994463920592,0.8652374148368835,0.8965343832969666,0.8761345744132996,0.8652374148368835
2017,1500,"Mining and Geological Engineers, Including Mining Safety Engineers",11455.629166666666,1.0,18.0,16.0,0.888888955116272,0.8831480741500854,0.8744139671325684,0.86380535364151,0.8821231126785279,0.8469063639640807,0.86380535364151
2017,1510,Nuclear Engineers,8450.428575,1.0,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1520,Petroleum Engineers,27007.221774999998,1.0,23.0,20.0,0.8695651888847351,0.875338077545166,0.8855172991752625,0.8903055787086487,0.8891965746879578,0.8982695937156678,0.8903055787086487
2017,1530,"Engineers, All Other",615127.1183083333,11.0,260.0,225.0,0.9073686599731445,0.9087870121002197,0.90666925907135,0.9024319052696229,0.9093846082687377,0.8934430480003357,0.9024319052696229
2017,1540,Drafters,144367.56960833332,5.0,77.0,2.0,0.028260869905352592,0.02912318892776966,0.02895141765475273,0.02509484626352787,0.021015344187617302,0.01839124597609043,0.02509484626352787
2017,1550,"Engineering Technicians, Except Drafters",388678.90357499995,22.0,444.0,73.0,0.14343683421611786,0.13287638127803802,0.12654972076416016,0.12124582380056381,0.11356953531503677,0.11870434880256653,0.12124582380056381
2017,1560,Surveying and Mapping Technicians,81498.73796666667,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1600,Agricultural and Food Scientists,31122.476225000002,3.0,49.0,48.0,0.9743589758872986,0.9767079949378967,0.9758461117744446,0.9781683087348938,0.9868752360343933,0.9879803657531738,0.9781683087348938
2017,1610,Biological Scientists,97352.91083333333,7.0,139.0,133.0,0.9609906077384949,0.9714802503585815,0.9736697673797609,0.9739675521850586,0.9639004468917847,0.9686440229415894,0.9739675521850586
2017,1640,Conservation Scientists and Foresters,29114.559616666666,4.0,92.0,52.0,0.5920695662498474,0.6034258008003235,0.6179208159446716,0.6202775239944457,0.587935209274292,0.6076197028160095,0.6202775239944457
2017,1650,Medical Scientists,188188.69984166665,2.0,28.0,24.0,0.850712239742279,0.8449731469154358,0.8469228148460388,0.8366500735282898,0.8198901414871216,0.8339138031005859,0.8366500735282898
2017,1700,Astronomers and Physicists,17310.23975,2.0,29.0,25.0,0.9118825197219849,0.926224946975708,0.9198569655418396,0.9445654153823853,0.9898194074630738,0.9908882975578307,0.9445654153823853
2017,1710,Atmospheric and Space Scientists,6933.351816666666,1.0,24.0,16.0,0.6666666865348816,0.6448857188224792,0.6853168606758118,0.6297308802604675,0.5376701951026917,0.5497235059738159,0.6297308802604675
2017,1720,Chemists and Materials Scientists,106785.5799,2.0,28.0,22.0,0.6823177337646484,0.6776943206787109,0.6571037173271179,0.6528273820877075,0.6864909529685974,0.6613104343414307,0.6528273820877075
2017,1740,Environmental Scientists and Geoscientists,90393.14514166668,6.0,152.0,152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1760,"Physical Scientists, All Other",319933.2992666667,1.0,24.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1800,Economists,35317.92454166667,2.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1810,Market and Survey Researchers,0.0,1.0,15.0,12.0,0.800000011920929,0.8243439197540283,0.8115570545196533,0.8563564419746399,0.868579626083374,0.9159722924232483,0.8563564419746399
2017,1820,Psychologists,192044.00911666665,5.0,98.0,96.0,0.9792097210884093,0.9774550795555116,0.978448748588562,0.9745063185691833,0.9694710969924927,0.9706265330314636,0.9745063185691833
2017,1830,Sociologists,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1840,Urban and Regional Planners,34691.578675000004,1.0,19.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,1860,Miscellaneous Social Scientists and Related Workers,53714.60985,6.0,111.0,86.0,0.7441934943199158,0.7493385672569275,0.7484846711158752,0.7543928027153015,0.7904757261276244,0.7651353478431702,0.7543928027153015
2017,1900,Agricultural and Food Science Technicians,35044.212666666666,2.0,41.0,1.0,0.019568152725696564,0.01790415123105049,0.012895844876766205,0.010187806561589241,0.004987623076885939,0.008448363281786442,0.010187807492911816
2017,1910,Biological Technicians,26802.233966666667,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1920,Chemical Technicians,65260.6736,1.0,16.0,1.0,0.0625,0.050952523946762085,0.019096141681075096,0.0,0.0,0.00448952428996563,0.0
2017,1930,Geological and Petroleum Technicians,13020.523541666667,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1940,Nuclear Technicians,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1960,"Other Life, Physical, and Social Science Technicians",201072.08195833335,8.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2000,Counselors,909360.54885,5.0,115.0,86.0,0.7553199529647827,0.7567201852798463,0.7534956932067871,0.7474424839019775,0.7300425171852112,0.7315295338630676,0.7474424839019775
2017,2010,Social Workers,1165937.9802416665,5.0,91.0,46.0,0.6343368125579222,0.6379938251418122,0.6434244242550123,0.6414139389746534,0.6433548208616221,0.6348059641507249,0.6414139389746534
